"Course","Course code","Subject","Subject code","Link","Points","Levels"
"Specialpedagogik - Nivå 1","SPEI1000X","Specialpedagogik","SPEI","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SPEI&courseCode=SPEI1000X&version=1&tos=gy&origin=gy2025","200","SPEI1000X,SPEI2000X"
"Specialpedagogik - Nivå 2","SPEI2000X","Specialpedagogik","SPEI","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SPEI&courseCode=SPEI2000X&version=1&tos=gy&origin=gy2025","100","SPEI1000X,SPEI2000X"
"Sprinklerteknik - Nivå 1","SPRI1000X","Sprinklerteknik","SPRI","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SPRI&courseCode=SPRI1000X&version=1&tos=gy&origin=gy2025","200","SPRI1000X"
"Språk- och kunskapsutveckling i förskolan och fritidshemmet - Nivå 1","SPRO1000X","Språk- och kunskapsutveckling i förskolan och fritidshemmet","SPRO","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SPRO&courseCode=SPRO1000X&version=1&tos=gy&origin=gy2025","100","SPRO1000X"
"Spårfordon – elektronik - Nivå 1","SPAO1000X","Spårfordon – elektronik","SPAO","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SPAO&courseCode=SPAO1000X&version=1&tos=gy&origin=gy2025","200","SPAO1000X"
"Spårfordon – elkraft och traktion - Nivå 1","SPAF1000X","Spårfordon – elkraft och traktion","SPAF","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SPAF&courseCode=SPAF1000X&version=1&tos=gy&origin=gy2025","100","SPAF1000X"
"Spårfordon – ellära och elteknik - Nivå 1","SPAD1000X","Spårfordon – ellära och elteknik","SPAD","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SPAD&courseCode=SPAD1000X&version=1&tos=gy&origin=gy2025","200","SPAD1000X"
"Spårfordon – programmerbara system - Nivå 1","SPAR1000X","Spårfordon – programmerbara system","SPAR","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SPAR&courseCode=SPAR1000X&version=1&tos=gy&origin=gy2025","200","SPAR1000X"
"Spårfordon – systemteknik - Nivå 1","SPAN1000X","Spårfordon – systemteknik","SPAN","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SPAN&courseCode=SPAN1000X&version=1&tos=gy&origin=gy2025","200","SPAN1000X"
"Spårfordon – trafikövervaknings- och signalsystem - Nivå 1","SPAT1000X","Spårfordon – trafikövervaknings- och signalsystem","SPAT","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SPAT&courseCode=SPAT1000X&version=1&tos=gy&origin=gy2025","100","SPAT1000X"
"Spårfordon – underhållsteknik - Nivå 1","SPAU1000X","Spårfordon – underhållsteknik","SPAU","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SPAU&courseCode=SPAU1000X&version=1&tos=gy&origin=gy2025","200","SPAU1000X"
"Spårfordon – yrkesteknik - Nivå 1","SPAY1000X","Spårfordon – yrkesteknik","SPAY","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SPAY&courseCode=SPAY1000X&version=1&tos=gy&origin=gy2025","100","SPAY1000X"
"Stenmontering - Nivå 1","STEN1000X","Stenmontering","STEN","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=STEN&courseCode=STEN1000X&version=1&tos=gy&origin=gy2025","200","STEN1000X,STEN2000X"
"Stenmontering - Nivå 2","STEN2000X","Stenmontering","STEN","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=STEN&courseCode=STEN2000X&version=1&tos=gy&origin=gy2025","200","STEN1000X,STEN2000X"
"Stensättning - Nivå 1","STES1000X","Stensättning","STES","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=STES&courseCode=STES1000X&version=2&tos=gy&origin=gy2025","200","STES1000X"
"Styckning - Nivå 1","STYK1000X","Styckning","STYK","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=STYK&courseCode=STYK1000X&version=1&tos=gy&origin=gy2025","100","STYK1000X,STYK2000X,STYK3000X,STYK4000X"
"Styckning - Nivå 2","STYK2000X","Styckning","STYK","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=STYK&courseCode=STYK2000X&version=1&tos=gy&origin=gy2025","200","STYK1000X,STYK2000X,STYK3000X,STYK4000X"
"Styckning - Nivå 3","STYK3000X","Styckning","STYK","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=STYK&courseCode=STYK3000X&version=1&tos=gy&origin=gy2025","200","STYK1000X,STYK2000X,STYK3000X,STYK4000X"
"Styckning - Nivå 4","STYK4000X","Styckning","STYK","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=STYK&courseCode=STYK4000X&version=1&tos=gy&origin=gy2025","200","STYK1000X,STYK2000X,STYK3000X,STYK4000X"
"Styrteknik - Nivå 1","STYR1000X","Styrteknik","STYR","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=STYR&courseCode=STYR1000X&version=1&tos=gy&origin=gy2025","200","STYR1000X,STYR2000X"
"Styrteknik - Nivå 2","STYR2000X","Styrteknik","STYR","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=STYR&courseCode=STYR2000X&version=1&tos=gy&origin=gy2025","200","STYR1000X,STYR2000X"
"Städservice - Nivå 1","STAD1000X","Städservice","STAD","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=STAD&courseCode=STAD1000X&version=1&tos=gy&origin=gy2025","100","STAD1000X"
"Ställningsbyggnad - Nivå 1","STAL1000X","Ställningsbyggnad","STAL","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=STAL&courseCode=STAL1000X&version=1&tos=gy&origin=gy2025","100","STAL1000X,STAL2000X,STAL3000X"
"Ställningsbyggnad - Nivå 2","STAL2000X","Ställningsbyggnad","STAL","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=STAL&courseCode=STAL2000X&version=1&tos=gy&origin=gy2025","200","STAL1000X,STAL2000X,STAL3000X"
"Ställningsbyggnad - Nivå 3","STAL3000X","Ställningsbyggnad","STAL","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=STAL&courseCode=STAL3000X&version=1&tos=gy&origin=gy2025","100","STAL1000X,STAL2000X,STAL3000X"
"Support och servicearbete - Nivå 1","SUPP1000X","Support och servicearbete","SUPP","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SUPP&courseCode=SUPP1000X&version=1&tos=gy&origin=gy2025","100","SUPP1000X,SUPP2000X,SUPP3000X"
"Support och servicearbete - Nivå 2","SUPP2000X","Support och servicearbete","SUPP","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SUPP&courseCode=SUPP2000X&version=1&tos=gy&origin=gy2025","100","SUPP1000X,SUPP2000X,SUPP3000X"
"Support och servicearbete - Nivå 3","SUPP3000X","Support och servicearbete","SUPP","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SUPP&courseCode=SUPP3000X&version=1&tos=gy&origin=gy2025","100","SUPP1000X,SUPP2000X,SUPP3000X"
"Svenska - Nivå 1","SVEN1000X","Svenska","SVEN","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SVEN&courseCode=SVEN1000X&version=1&tos=gy&origin=gy2025","200","SVEN1000X,SVEN2000X,SVEN3000X"
"Svenska - Nivå 2","SVEN2000X","Svenska","SVEN","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SVEN&courseCode=SVEN2000X&version=1&tos=gy&origin=gy2025","200","SVEN1000X,SVEN2000X,SVEN3000X"
"Svenska - Nivå 3","SVEN3000X","Svenska","SVEN","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SVEN&courseCode=SVEN3000X&version=1&tos=gy&origin=gy2025","200","SVEN1000X,SVEN2000X,SVEN3000X"
"Svenska för döva - Nivå 1","SVED1000X","Svenska för döva","SVED","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SVED&courseCode=SVED1000X&version=2&tos=gy&origin=gy2025","100","SVED1000X,SVED2000X,SVED3000X"
"Svenska för döva - Nivå 2","SVED2000X","Svenska för döva","SVED","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SVED&courseCode=SVED2000X&version=2&tos=gy&origin=gy2025","100","SVED1000X,SVED2000X,SVED3000X"
"Svenska för döva - Nivå 3","SVED3000X","Svenska för döva","SVED","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SVED&courseCode=SVED3000X&version=2&tos=gy&origin=gy2025","100","SVED1000X,SVED2000X,SVED3000X"
"Svenska som andraspråk - Nivå 1","SVEA1000X","Svenska som andraspråk","SVEA","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SVEA&courseCode=SVEA1000X&version=1&tos=gy&origin=gy2025","100","SVEA1000X,SVEA2000X,SVEA3000X"
"Svenska som andraspråk - Nivå 2","SVEA2000X","Svenska som andraspråk","SVEA","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SVEA&courseCode=SVEA2000X&version=1&tos=gy&origin=gy2025","100","SVEA1000X,SVEA2000X,SVEA3000X"
"Svenska som andraspråk - Nivå 3","SVEA3000X","Svenska som andraspråk","SVEA","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SVEA&courseCode=SVEA3000X&version=1&tos=gy&origin=gy2025","100","SVEA1000X,SVEA2000X,SVEA3000X"
"Svenskt teckenspråk - Nivå 1","SVEK1000X","Svenskt teckenspråk","SVEK","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SVEK&courseCode=SVEK1000X&version=1&tos=gy&origin=gy2025","100","SVEK1000X,SVEK2000X,SVEK3000X"
"Svenskt teckenspråk - Nivå 2","SVEK2000X","Svenskt teckenspråk","SVEK","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SVEK&courseCode=SVEK2000X&version=1&tos=gy&origin=gy2025","100","SVEK1000X,SVEK2000X,SVEK3000X"
"Svenskt teckenspråk - Nivå 3","SVEK3000X","Svenskt teckenspråk","SVEK","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SVEK&courseCode=SVEK3000X&version=1&tos=gy&origin=gy2025","100","SVEK1000X,SVEK2000X,SVEK3000X"
"Svenskt teckenspråk för hörande – fortsättning - Nivå 1","SVEO1000X","Svenskt teckenspråk för hörande – fortsättning","SVEO","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SVEO&courseCode=SVEO1000X&version=1&tos=gy&origin=gy2025","200","SVEO1000X,SVEO2000X"
"Svenskt teckenspråk för hörande – fortsättning - Nivå 2","SVEO2000X","Svenskt teckenspråk för hörande – fortsättning","SVEO","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SVEO&courseCode=SVEO2000X&version=1&tos=gy&origin=gy2025","200","SVEO1000X,SVEO2000X"
"Svenskt teckenspråk för hörande – fördjupning - Nivå 1","SVEF1000X","Svenskt teckenspråk för hörande – fördjupning","SVEF","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SVEF&courseCode=SVEF1000X&version=1&tos=gy&origin=gy2025","100","SVEF1000X,SVEF2000X,SVEF3000X"
"Svenskt teckenspråk för hörande – fördjupning - Nivå 2","SVEF2000X","Svenskt teckenspråk för hörande – fördjupning","SVEF","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SVEF&courseCode=SVEF2000X&version=1&tos=gy&origin=gy2025","100","SVEF1000X,SVEF2000X,SVEF3000X"
"Svenskt teckenspråk för hörande – fördjupning - Nivå 3","SVEF3000X","Svenskt teckenspråk för hörande – fördjupning","SVEF","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SVEF&courseCode=SVEF3000X&version=1&tos=gy&origin=gy2025","100","SVEF1000X,SVEF2000X,SVEF3000X"
"Svenskt teckenspråk för hörande – grund - Nivå 1","SVEG1000X","Svenskt teckenspråk för hörande – grund","SVEG","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SVEG&courseCode=SVEG1000X&version=1&tos=gy&origin=gy2025","100","SVEG1000X"
"Svenskt teckenspråk för hörande – nybörjare - Nivå 1","SVEY1000X","Svenskt teckenspråk för hörande – nybörjare","SVEY","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SVEY&courseCode=SVEY1000X&version=1&tos=gy&origin=gy2025","100","SVEY1000X"
"Svetsmetod MIG/MAG - Nivå 1","SVEM1000X","Svetsmetod MIG/MAG","SVEM","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SVEM&courseCode=SVEM1000X&version=1&tos=gy&origin=gy2025","200","SVEM1000X,SVEM2000X,SVEM3000X"
"Svetsmetod MIG/MAG - Nivå 2","SVEM2000X","Svetsmetod MIG/MAG","SVEM","https://www.skolverket.se/sitevision/proxy/undervisning/gymnasieskolan/program-och-amnen-i-gymnasieskolan/hitta-program-och-amnen-i-gymnasieskolan-gy25/amne-gy2025/svid12_467ba038192d14ade318a/907561864/syllabuscw/jsp/subject.htm?subjectCode=SVEM&courseCode=SVEM2000X&version=1&tos=gy&origin=gy2025","200","SVEM1000X,SVEM2000X,SVEM3000X"
